,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.4, 'n_hidden': 5, 'hidden_1': 40, 'hidden_2': 57, 'hidden_3': 59, 'hidden_4': 4, 'hidden_5': 83}"
val mse,100.71276092529297
test mse,898.7345
total time,26.01808190345764
function calls,180
iterations,4
