,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,mlp,0.001,0.6,2,63,6,69,44,58
2,mlp,0.001,0.6,2,63,6,69,44,58
3,lstm,0.001,0.0,2,18,12,22,37,42
4,mlp,0.001,0.6,2,63,6,60,42,54
5,lstm,0.001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.6,2,63,6,69,44,58
7,mlp,0.001,0.6,2,63,6,69,44,58
8,lstm,0.001,0.0,2,18,6,69,37,58
9,lstm,0.001,0.0,2,18,12,22,37,42
10,mlp,0.001,0.6,2,63,6,69,44,58
11,mlp,0.001,0.6,2,18,6,69,37,58
12,mlp,0.001,0.6,2,63,6,69,44,58
13,lstm,0.001,0.0,2,18,12,67,37,42
14,lstm,0.001,0.0,2,63,12,69,37,42
15,mlp,0.001,0.6,2,48,6,53,44,58
16,lstm,0.001,0.0,2,59,6,65,37,56
17,mlp,0.001,0.0,2,18,12,69,37,42
18,lstm,0.001,0.0,2,18,12,69,37,42
19,lstm,0.001,0.6,2,63,6,69,44,58
20,lstm,0.001,0.0,2,18,12,22,37,42
21,mlp,0.001,0.6,2,63,6,69,44,58
22,mlp,0.001,0.6,2,63,6,69,44,58
23,lstm,0.001,0.0,2,18,12,22,37,42
24,mlp,0.001,0.6,2,63,6,22,44,58
25,lstm,0.001,0.0,2,18,12,22,37,43
26,mlp,0.001,0.6,2,63,6,69,44,58
27,mlp,0.001,0.6,2,63,6,69,37,58
28,lstm,0.001,0.0,2,18,12,22,37,42
29,mlp,0.001,0.6,2,63,6,69,44,58
30,mlp,0.001,0.6,2,63,6,69,44,58
31,lstm,0.001,0.0,2,18,12,22,37,42
32,mlp,0.001,0.6,2,63,6,27,44,58
33,lstm,0.001,0.0,2,18,6,22,37,42
34,mlp,0.001,0.6,2,63,6,69,44,58
35,mlp,0.001,0.6,2,63,6,69,44,58
36,mlp,0.001,0.6,2,63,6,69,44,58
37,mlp,0.001,0.4,2,63,6,69,44,58
38,mlp,0.001,0.6,2,63,6,69,44,58
39,mlp,0.001,0.6,2,63,6,69,44,42
40,mlp,0.001,0.6,2,63,6,39,44,58
41,mlp,0.001,0.6,2,63,11,69,44,58
42,lstm,0.001,0.0,2,18,12,22,38,42
43,mlp,0.001,0.6,2,63,6,69,44,58
44,mlp,0.001,0.6,2,63,6,69,44,58
45,lstm,0.001,0.0,2,18,12,22,37,42
46,mlp,0.001,0.6,2,63,6,69,44,58
47,lstm,0.001,0.5,2,18,6,22,37,57
48,mlp,0.001,0.6,2,63,6,69,41,58
49,lstm,0.001,0.0,2,18,6,22,37,56
50,lstm,0.001,0.0,2,18,12,22,37,42
51,lstm,0.001,0.0,2,18,12,22,37,42
52,mlp,0.001,0.6,2,63,6,69,44,58
53,mlp,0.001,0.1,2,63,6,69,44,58
54,mlp,0.001,0.6,2,63,6,69,44,58
55,mlp,0.001,0.6,2,63,6,69,44,58
56,mlp,0.001,0.2,2,63,9,37,44,47
57,mlp,0.001,0.6,2,63,6,69,44,58
58,lstm,0.001,0.0,2,18,12,22,37,42
59,lstm,0.001,0.0,2,18,12,24,37,42
60,lstm,0.001,0.0,2,18,12,22,37,42
61,mlp,0.001,0.6,2,21,6,69,44,58
62,lstm,0.001,0.0,2,18,12,22,37,42
63,lstm,0.001,0.0,2,18,12,69,37,42
64,lstm,0.001,0.0,2,18,12,22,37,42
65,mlp,0.001,0.6,2,63,6,69,44,58
66,mlp,0.001,0.6,2,63,6,69,44,58
67,lstm,0.001,0.0,2,18,12,22,37,42
68,mlp,0.001,0.6,2,63,6,69,44,58
69,mlp,0.001,0.6,2,63,6,69,44,58
70,mlp,0.001,0.6,2,63,6,69,37,58
71,mlp,0.001,0.6,2,63,6,69,44,58
72,lstm,0.001,0.0,2,18,12,22,37,42
73,lstm,0.001,0.0,2,18,12,22,37,42
74,mlp,0.001,0.6,2,63,6,69,44,58
75,mlp,0.001,0.6,2,63,6,37,44,58
76,mlp,0.001,0.6,2,63,6,69,44,58
77,lstm,0.001,0.0,2,63,12,22,37,42
78,mlp,0.001,0.6,2,63,6,69,37,58
79,lstm,0.001,0.0,2,18,12,22,37,42
80,mlp,0.001,0.6,2,63,12,69,44,58
81,mlp,0.001,0.6,2,63,6,69,44,58
82,mlp,0.001,0.6,2,63,6,69,44,58
83,mlp,0.001,0.6,2,63,6,69,44,58
84,lstm,0.001,0.6,2,54,6,69,44,58
85,lstm,0.001,0.0,2,18,12,22,37,42
86,mlp,0.001,0.6,2,63,6,69,44,58
87,mlp,0.001,0.6,2,63,6,69,37,42
88,mlp,0.001,0.6,2,63,6,69,44,58
89,lstm,0.001,0.0,2,18,12,22,37,42
