,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.1,0.8,5,34,71,89,90,12
2,mlp,0.1,0.8,3,44,15,55,71,50
3,lstm,0.1,0.0,5,90,71,89,90,12
4,lstm,0.1,0.0,5,90,71,89,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,mlp,0.1,0.2,1,44,47,55,71,32
7,lstm,0.1,0.0,5,90,71,89,90,12
8,lstm,0.1,0.8,2,84,47,55,48,57
9,lstm,0.1,0.0,5,90,71,89,90,12
10,mlp,0.1,0.2,1,44,47,55,71,32
11,mlp,0.1,0.2,5,90,47,89,90,32
12,lstm,0.1,0.0,5,90,71,71,90,12
13,lstm,0.1,0.0,5,90,71,55,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.0,5,90,71,55,90,12
16,lstm,0.1,0.0,5,90,71,89,90,12
17,lstm,0.1,0.0,5,90,71,89,90,12
18,lstm,0.1,0.0,5,90,71,89,90,12
19,lstm,0.1,0.8,5,90,71,89,90,12
20,lstm,0.1,0.0,5,90,71,89,90,12
21,lstm,0.1,0.8,5,34,71,89,90,12
22,lstm,0.1,0.8,5,34,71,89,90,58
23,lstm,0.1,0.0,5,34,71,89,90,12
24,lstm,0.1,0.6,5,89,71,89,44,58
25,mlp,0.1,0.0,1,44,47,76,71,19
26,mlp,0.1,0.2,1,44,47,55,71,32
27,lstm,0.1,0.0,5,90,71,89,90,12
28,lstm,0.1,0.0,5,90,71,89,87,12
29,mlp,0.001,0.0,2,89,71,69,90,58
30,lstm,0.1,0.0,5,44,71,89,90,12
31,mlp,0.1,0.2,1,44,47,55,71,32
32,mlp,0.1,0.2,1,44,47,55,71,32
33,lstm,0.1,0.0,5,34,71,89,90,12
34,lstm,0.1,0.0,5,90,71,89,90,12
35,lstm,0.1,0.0,5,90,71,89,90,12
