,iteration,start_time,end_time,val_mse
0,1,1631653346.379545,1631653347.741484,2273.93798828125
1,2,1631653347.743058,1631653350.1832056,2272.012939453125
2,3,1631653350.1849778,1631653353.1535344,2271.80517578125
3,4,1631653353.1572278,1631653357.417601,2271.798828125
4,5,1631653357.420026,1631653359.9688601,2271.847900390625
5,6,1631653359.971243,1631653362.537066,2271.75390625
6,7,1631653362.5394602,1631653365.1172285,2271.75927734375
7,8,1631653365.11959,1631653367.6847358,2271.97998046875
8,9,1631653367.6876483,1631653370.2341456,2271.44921875
9,10,1631653370.2366047,1631653372.7989001,2272.217529296875
10,11,1631653372.8012867,1631653375.4229069,2271.82861328125
11,12,1631653375.425379,1631653377.9853601,2271.86083984375
12,13,1631653377.987765,1631653380.520814,2272.2939453125
13,14,1631653380.5232084,1631653383.0691996,2271.910888671875
14,15,1631653383.0716033,1631653385.617384,2271.9658203125
15,16,1631653385.619744,1631653388.1352327,2271.68798828125
16,17,1631653388.137562,1631653390.7002308,2271.38330078125
17,18,1631653390.7030625,1631653393.2354393,2271.964111328125
18,19,1631653393.2379165,1631653395.7527452,2271.59326171875
19,20,1631653395.7550585,1631653398.301186,2271.939453125
20,21,1631653398.303607,1631653400.818182,2272.86962890625
21,22,1631653400.8205938,1631653403.365367,2271.786865234375
22,23,1631653403.367767,1631653405.8536954,2270.981201171875
23,24,1631653405.8560598,1631653408.400943,2271.63232421875
24,25,1631653408.4032845,1631653410.9920998,2271.1064453125
25,26,1631653410.9944882,1631653413.479849,2271.85107421875
26,27,1631653413.4821608,1631653416.069854,2271.833251953125
27,28,1631653416.072197,1631653418.5864527,2271.828125
28,29,1631653418.588754,1631653421.1494756,2271.95068359375
29,30,1631653421.152264,1631653423.7418814,2271.970703125
30,31,1631653423.7442968,1631653426.31647,2271.77783203125
31,32,1631653426.318835,1631653428.9065194,2271.78076171875
32,33,1631653428.9089606,1631653431.4209614,2272.057373046875
33,34,1631653431.4233544,1631653433.97984,2271.6513671875
34,35,1631653433.9822524,1631653436.46426,2271.97412109375
35,36,1631653436.4665911,1631653439.132743,2272.081298828125
