,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.1,2,34,10,32,38,45
2,lstm,0.0001,0.0,2,18,12,22,38,42
3,lstm,0.01,0.1,2,43,8,38,38,46
4,lstm,0.0001,0.1,2,18,10,22,38,45
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.0,2,33,10,31,37,44
7,lstm,0.01,0.1,2,44,8,38,38,46
8,lstm,0.01,0.1,2,36,9,33,37,44
9,lstm,0.1,0.1,2,36,8,33,37,44
10,lstm,0.1,0.1,2,36,8,33,37,44
11,lstm,0.1,0.1,2,36,8,33,37,44
12,lstm,0.1,0.1,2,36,8,33,37,44
13,lstm,0.1,0.1,2,36,8,33,37,44
14,lstm,0.1,0.1,2,36,8,33,37,44
15,lstm,0.1,0.1,2,36,8,33,37,44
16,lstm,0.1,0.1,2,36,8,33,37,44
17,lstm,0.1,0.1,2,36,8,33,37,44
18,lstm,0.1,0.1,2,36,8,33,37,44
19,lstm,0.1,0.1,2,36,8,33,37,44
20,lstm,0.1,0.1,2,36,8,33,37,44
21,lstm,0.1,0.1,2,36,8,33,37,44
22,lstm,0.1,0.1,2,36,8,33,37,44
23,lstm,0.1,0.1,2,36,8,33,37,44
24,lstm,0.1,0.1,2,36,8,33,37,44
25,lstm,0.1,0.1,2,36,8,33,37,44
26,lstm,0.1,0.1,2,36,8,33,37,44
27,lstm,0.1,0.1,2,36,8,33,37,44
28,lstm,0.1,0.1,2,36,8,33,37,44
29,lstm,0.1,0.1,2,36,8,33,37,44
30,lstm,0.1,0.1,2,36,8,33,37,44
31,lstm,0.1,0.1,2,36,8,33,37,44
32,lstm,0.1,0.1,2,36,8,33,37,44
33,lstm,0.1,0.1,2,36,8,33,37,44
34,lstm,0.1,0.1,2,36,8,33,37,44
35,lstm,0.1,0.1,2,36,8,33,37,44
36,lstm,0.1,0.1,2,36,8,33,37,44
37,lstm,0.1,0.1,2,36,8,33,37,44
38,lstm,0.1,0.1,2,36,8,33,37,44
39,lstm,0.1,0.1,2,36,8,33,37,44
40,lstm,0.1,0.1,2,36,8,33,37,44
41,lstm,0.1,0.1,2,36,8,33,37,44
42,lstm,0.1,0.1,2,36,8,33,37,44
43,lstm,0.1,0.1,2,36,8,33,37,44
44,lstm,0.1,0.1,2,36,8,33,37,44
45,lstm,0.1,0.1,2,36,8,33,37,44
46,lstm,0.1,0.1,2,36,8,33,37,44
47,lstm,0.1,0.1,2,36,8,33,37,44
48,lstm,0.1,0.1,2,36,8,33,37,44
49,lstm,0.1,0.1,2,36,8,33,37,44
50,lstm,0.1,0.1,2,36,8,33,37,44
51,lstm,0.1,0.1,2,36,8,33,37,44
52,lstm,0.1,0.1,2,36,8,33,37,44
53,lstm,0.1,0.1,2,36,8,33,37,44
54,lstm,0.1,0.1,2,36,8,33,37,44
55,lstm,0.1,0.1,2,36,8,33,37,44
56,lstm,0.1,0.1,2,36,8,33,37,44
57,lstm,0.1,0.1,2,36,8,33,37,44
58,lstm,0.1,0.1,2,36,8,33,37,44
59,lstm,0.1,0.1,2,36,8,33,37,44
60,lstm,0.1,0.1,2,36,8,33,37,44
61,lstm,0.1,0.1,2,36,8,33,37,44
62,lstm,0.1,0.1,2,36,8,33,37,44
63,lstm,0.1,0.1,2,36,8,33,37,44
64,lstm,0.1,0.1,2,36,8,33,37,44
65,lstm,0.1,0.1,2,36,8,33,37,44
66,lstm,0.1,0.1,2,36,8,33,37,44
67,lstm,0.1,0.1,2,36,8,33,37,44
68,lstm,0.1,0.1,2,36,8,33,37,44
69,lstm,0.1,0.1,2,36,8,33,37,44
70,lstm,0.1,0.1,2,36,8,33,37,44
71,lstm,0.1,0.1,2,36,8,33,37,44
72,lstm,0.1,0.1,2,36,8,33,37,44
73,lstm,0.1,0.1,2,36,8,33,37,44
74,lstm,0.1,0.1,2,36,8,33,37,44
75,lstm,0.1,0.1,2,36,8,33,37,44
76,lstm,0.1,0.1,2,36,8,33,37,44
77,lstm,0.1,0.1,2,36,8,33,37,44
78,lstm,0.1,0.1,2,36,8,33,37,44
79,lstm,0.1,0.1,2,36,8,33,37,44
80,lstm,0.1,0.1,2,36,8,33,37,44
81,lstm,0.1,0.1,2,36,8,33,37,44
82,lstm,0.1,0.1,2,36,8,33,37,44
83,lstm,0.1,0.1,2,36,8,33,37,44
84,lstm,0.1,0.1,2,36,8,33,37,44
85,lstm,0.1,0.1,2,36,8,33,37,44
86,lstm,0.1,0.1,2,36,8,33,37,44
87,lstm,0.1,0.1,2,36,8,33,37,44
88,lstm,0.1,0.1,2,36,8,33,37,44
89,lstm,0.1,0.1,2,36,8,33,37,44
