,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 4, 'hidden_1': 17, 'hidden_2': 71, 'hidden_3': 69, 'hidden_4': 70, 'hidden_5': 29}"
val mse,2271.45068359375
test mse,8559.784
total time,135.82305359840393
function calls,180
iterations,18
