,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 53, 'hidden_2': 71, 'hidden_3': 75, 'hidden_4': 60, 'hidden_5': 17}"
val mse,2271.396240234375
test mse,8558.747
total time,172.00246715545654
function calls,180
iterations,18
