,Value
best model,"{'model': 'lstm', 'learning_rate': 0.01, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 59, 'hidden_2': 6, 'hidden_3': 50, 'hidden_4': 40, 'hidden_5': 50}"
val mse,2286.95361328125
test mse,8581.641
total time,146.55820441246033
function calls,180
iterations,90
