,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 84, 'hidden_2': 6, 'hidden_3': 66, 'hidden_4': 44, 'hidden_5': 58}"
val mse,2217.36328125
test mse,8790.924
total time,125.83615016937256
function calls,180
iterations,90
