,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,53,41,52
5,lstm,0.0001,0.0,2,89,6,53,41,42
6,lstm,0.0001,0.6,2,18,6,22,37,42
7,lstm,0.001,0.0,2,18,11,22,37,43
8,mlp,0.001,0.2,2,43,9,53,38,52
9,lstm,0.001,0.3,2,60,8,40,39,52
10,lstm,0.0001,0.0,2,18,12,22,37,42
11,mlp,0.001,0.6,2,18,12,53,37,52
12,lstm,0.0001,0.0,2,28,11,26,37,42
13,lstm,0.001,0.0,2,28,11,51,37,42
14,mlp,0.001,0.6,2,18,12,53,37,52
15,lstm,0.001,0.2,2,23,11,37,37,52
16,lstm,0.0001,0.0,2,19,11,49,37,50
17,mlp,0.001,0.0,2,18,11,53,37,42
18,mlp,0.0001,0.6,2,18,11,53,37,42
19,lstm,0.001,0.0,2,28,12,26,37,42
20,lstm,0.0001,0.0,2,28,11,26,37,42
21,mlp,0.001,0.6,2,18,12,53,37,52
22,lstm,0.0001,0.6,2,18,11,53,37,52
23,lstm,0.001,0.3,2,22,11,39,37,52
24,lstm,0.0001,0.0,2,22,11,26,37,47
25,lstm,0.0001,0.0,2,28,11,26,37,43
26,lstm,0.0001,0.0,2,28,11,26,37,42
27,lstm,0.0001,0.0,2,28,11,26,37,42
28,mlp,0.0001,0.6,2,28,12,26,37,42
29,lstm,0.0001,0.0,2,20,11,26,37,49
30,mlp,0.001,0.2,2,18,11,53,37,46
31,lstm,0.0001,0.5,2,18,11,51,37,42
32,lstm,0.001,0.4,2,20,11,46,37,49
33,mlp,0.001,0.6,2,28,12,53,37,52
34,lstm,0.001,0.2,2,28,11,37,37,46
35,lstm,0.001,0.5,2,28,11,50,37,50
36,mlp,0.001,0.6,2,18,12,53,37,52
37,lstm,0.0001,0.0,2,28,11,26,37,42
38,lstm,0.0001,0.0,2,22,11,40,37,42
39,lstm,0.001,0.6,2,27,11,53,37,42
40,lstm,0.001,0.3,2,18,12,43,37,52
41,lstm,0.001,0.6,2,25,11,31,37,52
42,mlp,0.001,0.2,2,23,11,53,37,52
43,mlp,0.001,0.6,2,18,12,53,37,52
44,mlp,0.001,0.6,2,28,11,26,37,52
45,mlp,0.001,0.0,2,18,11,53,37,52
46,lstm,0.001,0.0,2,23,11,26,37,42
47,mlp,0.001,0.6,2,18,12,53,37,52
48,lstm,0.0001,0.0,2,28,11,26,37,42
49,mlp,0.001,0.6,2,18,12,53,37,52
50,mlp,0.001,0.6,2,18,12,53,37,52
51,lstm,0.001,0.0,2,28,11,53,37,52
52,lstm,0.0001,0.0,2,28,11,26,37,42
53,lstm,0.0001,0.0,2,28,11,26,37,42
54,mlp,0.001,0.6,2,18,12,53,37,52
55,lstm,0.001,0.3,2,22,11,26,37,42
56,mlp,0.001,0.3,2,22,11,41,37,47
57,mlp,0.001,0.6,2,18,12,53,37,52
58,mlp,0.001,0.6,2,18,12,53,37,52
59,lstm,0.001,0.0,2,26,11,29,37,43
60,lstm,0.001,0.6,2,26,12,29,37,52
61,mlp,0.001,0.6,2,26,12,53,37,43
62,lstm,0.0001,0.0,2,28,11,26,37,42
63,mlp,0.001,0.0,2,28,12,53,37,42
64,mlp,0.001,0.6,2,18,12,53,37,52
65,lstm,0.0001,0.4,2,21,11,44,37,42
66,lstm,0.001,0.0,2,28,11,38,37,46
67,mlp,0.001,0.6,2,18,12,53,37,52
68,lstm,0.001,0.5,2,28,11,52,37,51
69,mlp,0.001,0.4,2,19,12,53,37,50
70,lstm,0.001,0.0,2,18,11,53,37,42
71,lstm,0.001,0.3,2,22,11,41,37,47
72,lstm,0.0001,0.0,2,28,11,26,37,42
73,lstm,0.001,0.6,2,18,11,26,37,42
74,mlp,0.001,0.6,2,18,12,53,37,52
75,mlp,0.0001,0.6,2,28,12,26,37,52
76,mlp,0.01,0.6,2,14,12,63,37,52
77,mlp,0.01,0.6,2,13,12,53,37,52
78,mlp,0.0001,0.6,2,28,12,26,37,52
79,mlp,0.01,0.6,2,8,12,53,37,52
80,mlp,0.0001,0.6,2,28,12,26,37,52
81,mlp,0.01,0.6,2,13,12,53,37,52
82,mlp,0.01,0.6,2,13,12,53,37,52
83,mlp,0.01,0.6,2,13,12,53,37,52
84,mlp,0.0001,0.6,2,28,12,26,37,52
85,mlp,0.01,0.6,2,30,12,53,37,52
86,mlp,0.01,0.6,2,24,12,47,37,52
87,mlp,0.01,0.6,2,33,12,56,37,52
88,mlp,0.01,0.6,2,30,12,53,37,52
89,mlp,0.01,0.6,2,30,12,53,37,52
