,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,mlp,0.001,0.6,2,89,6,69,44,58
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,mlp,0.001,0.6,2,89,12,69,37,42
4,mlp,0.001,0.6,2,89,12,69,37,42
5,mlp,0.001,0.6,2,89,12,69,37,42
6,mlp,0.001,0.6,2,89,6,69,37,58
7,mlp,0.001,0.6,2,89,6,69,44,58
8,mlp,0.001,0.6,2,89,12,69,37,42
9,mlp,0.001,0.6,2,89,12,69,37,42
10,mlp,0.001,0.6,2,89,6,69,44,58
11,mlp,0.001,0.6,2,89,18,69,30,58
12,mlp,0.001,0.6,2,89,18,69,30,58
13,mlp,0.001,0.6,2,89,18,69,30,58
14,mlp,0.001,0.6,2,89,18,69,30,58
15,mlp,0.001,0.6,2,89,18,69,30,58
16,mlp,0.001,0.6,2,89,24,69,30,74
17,mlp,0.001,0.6,2,89,18,69,44,58
18,mlp,0.001,0.6,2,89,12,69,37,42
19,mlp,0.001,0.6,2,89,24,69,30,74
20,mlp,0.001,0.6,2,89,18,69,37,58
21,mlp,0.001,0.6,2,89,18,69,30,58
22,mlp,0.001,0.6,2,89,6,69,30,26
23,mlp,0.001,0.6,2,89,18,69,30,58
24,mlp,0.001,0.6,2,89,18,69,30,58
25,mlp,0.001,0.6,2,89,18,69,37,58
26,mlp,0.001,0.6,2,89,18,69,37,58
27,mlp,0.001,0.6,2,89,12,69,37,42
28,mlp,0.001,0.6,2,89,18,69,30,58
29,mlp,0.001,0.6,2,89,6,69,44,26
30,mlp,0.001,0.6,2,89,12,69,37,42
31,mlp,0.001,0.6,2,89,18,69,37,42
32,mlp,0.001,0.6,2,89,12,69,37,42
33,mlp,0.001,0.6,2,89,12,69,37,42
34,mlp,0.001,0.6,2,89,12,69,37,42
35,mlp,0.001,0.6,2,89,18,69,44,26
36,mlp,0.001,0.6,2,89,18,69,37,42
37,mlp,0.001,0.6,2,89,6,69,30,26
38,mlp,0.001,0.6,2,89,12,69,37,42
39,mlp,0.001,0.6,2,89,12,69,37,42
40,mlp,0.001,0.6,2,89,18,69,30,58
41,mlp,0.001,0.6,2,89,18,69,37,58
42,mlp,0.001,0.6,2,89,12,69,37,42
43,mlp,0.001,0.6,2,89,12,69,37,42
44,mlp,0.001,0.6,2,89,18,69,37,42
45,mlp,0.001,0.6,2,89,18,69,37,58
46,mlp,0.001,0.6,2,89,18,69,37,58
47,mlp,0.001,0.6,2,89,18,69,37,58
48,mlp,0.001,0.6,2,89,6,69,37,58
49,mlp,0.001,0.6,2,89,18,69,37,58
50,mlp,0.001,0.6,2,89,6,69,37,58
51,mlp,0.001,0.6,2,89,6,69,37,26
52,mlp,0.001,0.6,2,89,24,69,37,74
53,mlp,0.001,0.6,2,89,18,69,37,58
54,mlp,0.001,0.6,2,89,18,69,37,58
55,mlp,0.001,0.6,2,89,12,69,37,42
56,mlp,0.001,0.6,2,89,12,69,37,42
57,mlp,0.001,0.6,2,89,18,69,37,58
58,mlp,0.001,0.6,2,89,18,69,37,58
59,mlp,0.001,0.6,2,89,18,69,37,58
60,mlp,0.001,0.6,2,89,18,69,37,58
61,mlp,0.001,0.6,2,89,18,69,37,58
62,mlp,0.001,0.6,2,89,18,69,37,74
63,mlp,0.001,0.6,2,89,6,69,37,26
64,mlp,0.001,0.6,2,89,6,69,37,26
65,mlp,0.001,0.6,2,89,18,69,37,58
66,mlp,0.001,0.6,2,89,12,69,37,42
67,mlp,0.001,0.6,2,89,12,69,37,42
68,mlp,0.001,0.6,2,89,12,69,37,42
69,mlp,0.001,0.6,2,89,18,69,37,58
70,mlp,0.001,0.6,2,89,12,69,37,58
71,mlp,0.001,0.6,2,89,18,69,37,58
72,mlp,0.001,0.6,2,89,18,69,37,58
73,mlp,0.001,0.6,2,89,18,69,37,42
74,mlp,0.001,0.6,2,89,12,69,37,42
75,mlp,0.001,0.6,2,89,12,69,37,42
76,mlp,0.001,0.6,2,89,18,69,37,58
77,mlp,0.001,0.6,2,89,24,69,37,58
78,mlp,0.001,0.6,2,89,18,69,37,74
79,mlp,0.001,0.6,2,89,24,69,37,58
80,mlp,0.001,0.6,2,89,12,69,37,42
81,mlp,0.001,0.6,2,89,12,69,37,42
82,mlp,0.001,0.6,2,89,12,69,37,42
83,mlp,0.001,0.6,2,89,24,69,37,58
84,mlp,0.001,0.6,2,89,24,69,37,58
85,mlp,0.001,0.6,2,89,5,69,37,32
86,mlp,0.001,0.6,2,89,12,69,37,42
87,mlp,0.001,0.6,2,89,26,69,37,61
88,mlp,0.001,0.6,2,89,24,69,37,58
89,mlp,0.001,0.6,2,89,24,69,37,58
