,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.6, 'n_hidden': 5, 'hidden_1': 97, 'hidden_2': 65, 'hidden_3': 48, 'hidden_4': 55, 'hidden_5': 72}"
val mse,119.13903045654297
test mse,762.0376
total time,38.18323612213135
function calls,180
iterations,18
