,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.6, 'n_hidden': 4, 'hidden_1': 55, 'hidden_2': 87, 'hidden_3': 82, 'hidden_4': 65, 'hidden_5': 24}"
val mse,2256.08544921875
test mse,9048.021
total time,117.57383275032043
function calls,180
iterations,18
