,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 5, 'hidden_1': 63, 'hidden_2': 65, 'hidden_3': 64, 'hidden_4': 90, 'hidden_5': 12}"
val mse,1794.150390625
test mse,11463.884
total time,99.41534376144409
function calls,180
iterations,18
