,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 68, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 48}"
val mse,123.2833480834961
test mse,795.7134
total time,35.15634346008301
function calls,180
iterations,18
