,iteration,start_time,end_time,val_mse
0,1,1631656629.0678072,1631656633.4181082,2271.983642578125
1,2,1631656633.4202688,1631656637.7723773,2262.53466796875
2,3,1631656637.7749588,1631656642.1311266,2271.956787109375
3,4,1631656642.1333919,1631656646.490177,2271.911865234375
4,5,1631656646.4936326,1631656650.8544989,2272.13818359375
5,6,1631656650.8568377,1631656655.2168071,2272.3369140625
6,7,1631656655.219236,1631656659.5719326,2271.82177734375
7,8,1631656659.5742664,1631656663.9243248,2271.95556640625
8,9,1631656663.9267297,1631656668.2805634,2271.87255859375
9,10,1631656668.28291,1631656672.6353433,2272.02392578125
10,11,1631656672.6377132,1631656677.0256329,2272.330078125
11,12,1631656677.0294912,1631656681.3866627,2271.5244140625
12,13,1631656681.3890002,1631656685.7420394,2271.90625
13,14,1631656685.7444155,1631656690.0860386,2272.507080078125
14,15,1631656690.0884013,1631656694.4342384,2272.468994140625
15,16,1631656694.4365373,1631656698.790743,2274.60302734375
16,17,1631656698.7930095,1631656703.13951,2251.37939453125
17,18,1631656703.1419199,1631656707.4988163,2271.9287109375
