,iteration,start_time,end_time,val_mse
0,1,1632121151.1292858,1632121158.4268408,2265.4892578125
1,2,1632121158.4269984,1632121163.4831223,2265.858154296875
2,3,1632121163.4837813,1632121168.6148643,2277.085693359375
3,4,1632121168.6152656,1632121173.6341736,2277.25048828125
4,5,1632121173.634575,1632121178.667749,2274.582763671875
