,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 19, 'hidden_2': 12, 'hidden_3': 69, 'hidden_4': 38, 'hidden_5': 42}"
val mse,100.5593490600586
test mse,779.8286
total time,2.480754852294922
function calls,180
iterations,90
