,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,mlp,0.001,0.6,2,24,6,69,44,58
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,mlp,0.001,0.6,2,24,6,69,44,58
4,mlp,0.001,0.6,2,24,6,46,40,50
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,18,12,22,37,48
7,mlp,0.001,0.6,2,24,6,69,44,58
8,mlp,0.001,0.3,2,24,8,69,44,58
9,lstm,0.0001,0.0,2,18,12,22,37,42
10,mlp,0.001,0.3,2,24,8,69,44,58
11,mlp,0.001,0.3,2,18,8,69,37,58
12,mlp,0.001,0.3,2,24,8,69,44,58
13,mlp,0.001,0.3,2,24,8,69,44,58
14,mlp,0.001,0.3,2,24,8,69,44,58
15,mlp,0.001,0.3,2,20,8,39,44,58
16,mlp,0.001,0.3,2,24,8,69,44,58
17,mlp,0.0001,0.0,2,19,12,69,38,42
18,mlp,0.01,0.3,2,24,8,69,44,58
19,mlp,0.01,0.0,2,19,12,69,38,42
20,mlp,0.01,0.0,2,24,8,69,44,58
21,mlp,0.01,0.0,2,24,8,69,44,58
22,mlp,0.01,0.0,2,19,12,69,38,42
23,mlp,0.01,0.0,2,19,12,69,38,42
24,mlp,0.01,0.0,2,19,12,69,38,42
25,mlp,0.01,0.0,2,19,12,69,38,42
26,mlp,0.01,0.0,2,24,8,69,44,58
27,mlp,0.01,0.0,2,24,8,69,44,58
28,mlp,0.01,0.0,2,19,12,69,38,42
29,mlp,0.01,0.0,2,19,12,69,38,42
30,mlp,0.01,0.0,2,19,12,69,38,42
31,mlp,0.01,0.0,2,24,8,69,44,58
32,mlp,0.01,0.0,2,19,12,69,38,46
33,mlp,0.01,0.0,2,23,12,69,43,42
34,mlp,0.01,0.0,2,19,12,69,38,42
35,mlp,0.01,0.0,2,19,12,69,38,42
36,mlp,0.01,0.0,2,19,8,69,38,42
37,mlp,0.01,0.0,2,19,12,69,38,42
38,mlp,0.01,0.0,2,19,12,69,38,42
39,mlp,0.01,0.0,2,19,12,69,38,42
40,mlp,0.01,0.0,2,19,12,69,38,57
41,mlp,0.01,0.0,2,19,12,69,38,42
42,mlp,0.01,0.0,2,24,8,69,34,58
43,mlp,0.01,0.0,2,24,8,69,34,58
44,mlp,0.01,0.0,2,19,12,69,38,42
45,mlp,0.01,0.0,2,22,12,69,38,42
46,mlp,0.01,0.0,2,19,12,69,38,42
47,mlp,0.01,0.0,2,19,12,69,38,42
48,mlp,0.01,0.0,2,19,12,69,38,42
49,mlp,0.01,0.0,2,19,12,69,38,42
50,mlp,0.01,0.0,2,24,8,69,34,58
51,mlp,0.01,0.0,2,24,8,69,30,58
52,mlp,0.01,0.0,2,24,8,69,34,58
53,mlp,0.01,0.0,2,24,5,69,34,58
54,mlp,0.01,0.0,2,24,8,69,34,58
55,mlp,0.01,0.0,2,24,8,69,34,58
56,mlp,0.01,0.0,2,24,8,69,34,58
57,mlp,0.01,0.0,2,19,12,69,38,42
58,mlp,0.01,0.0,2,19,12,69,38,42
59,mlp,0.01,0.0,2,19,12,69,38,42
60,mlp,0.01,0.0,2,24,8,69,34,58
61,mlp,0.01,0.0,2,24,8,69,34,58
62,mlp,0.01,0.0,2,19,12,69,38,42
63,mlp,0.01,0.0,2,19,12,69,38,42
64,mlp,0.01,0.0,2,19,12,69,38,42
65,mlp,0.01,0.0,2,19,12,69,38,42
66,mlp,0.01,0.0,2,19,12,69,38,42
67,mlp,0.01,0.0,2,24,8,69,34,58
68,mlp,0.01,0.0,2,19,12,69,38,42
69,mlp,0.01,0.0,2,19,12,69,38,42
70,mlp,0.01,0.0,2,19,12,69,38,42
71,mlp,0.01,0.0,2,19,12,69,38,42
72,mlp,0.01,0.0,2,19,12,69,38,42
73,mlp,0.01,0.0,2,19,12,69,38,42
74,mlp,0.01,0.0,2,19,12,69,38,42
75,mlp,0.01,0.0,2,19,12,69,38,42
76,mlp,0.01,0.0,2,24,8,69,34,58
77,mlp,0.01,0.0,2,19,12,69,38,42
78,mlp,0.01,0.0,2,19,12,69,38,42
79,mlp,0.01,0.0,2,24,8,69,34,58
80,mlp,0.01,0.0,2,24,6,69,32,58
81,mlp,0.01,0.0,2,24,6,69,34,64
82,mlp,0.01,0.0,2,24,8,69,34,58
83,mlp,0.01,0.0,2,19,12,69,38,42
84,mlp,0.01,0.0,2,19,11,69,38,42
85,mlp,0.01,0.0,2,24,8,69,34,58
86,mlp,0.01,0.0,2,24,8,69,34,58
87,mlp,0.01,0.0,2,24,8,69,34,58
88,mlp,0.01,0.0,2,24,8,69,38,58
89,mlp,0.01,0.0,2,24,13,69,34,58
