,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 5, 'hidden_1': 35, 'hidden_2': 76, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 4}"
val mse,1793.134521484375
test mse,11460.526
total time,36.363959312438965
function calls,180
iterations,36
