,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.1,1,6,6,27,87,56
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.1,4,37,4,8,95,60
3,lstm,0.1,0.1,4,37,4,8,95,85
