,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 90, 'hidden_2': 12, 'hidden_3': 76, 'hidden_4': 68, 'hidden_5': 58}"
val mse,2257.80224609375
test mse,8774.439
total time,154.40536975860596
function calls,180
iterations,18
