,Value
best model,"{'model': 'lstm', 'learning_rate': 0.001, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 41, 'hidden_2': 12, 'hidden_3': 37, 'hidden_4': 37, 'hidden_5': 42}"
val mse,2289.90869140625
test mse,8582.271
total time,117.3756115436554
function calls,180
iterations,90
