,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 1, 'hidden_1': 59, 'hidden_2': 98, 'hidden_3': 57, 'hidden_4': 6, 'hidden_5': 25}"
val mse,1765.457275390625
test mse,12476.522
total time,65.8135986328125
function calls,180
iterations,9
