,Value
best model,"{'model': 'lstm', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 34, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 38, 'hidden_5': 45}"
val mse,2290.251953125
test mse,8582.411
total time,71.88627481460571
function calls,180
iterations,90
