,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 4, 'hidden_1': 97, 'hidden_2': 93, 'hidden_3': 10, 'hidden_4': 97, 'hidden_5': 59}"
val mse,2269.501953125
test mse,8601.615
total time,85.31076717376709
function calls,180
iterations,9
