,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 5, 'hidden_1': 51, 'hidden_2': 99, 'hidden_3': 89, 'hidden_4': 44, 'hidden_5': 20}"
val mse,125.02355194091797
test mse,760.71075
total time,32.85743761062622
function calls,180
iterations,18
