,iteration,start_time,end_time,val_mse
0,1,1631651125.752471,1631651127.7155893,1792.2828369140625
1,2,1631651127.7172604,1631651130.5424333,1782.7921142578125
2,3,1631651130.544311,1631651131.74011,1781.919677734375
3,4,1631651131.7418604,1631651132.267102,1851.0531005859375
4,5,1631651132.2689152,1631651133.0975428,1819.4403076171875
5,6,1631651133.0992754,1631651135.3228004,1782.122314453125
6,7,1631651135.3245442,1631651137.383279,1785.82177734375
7,8,1631651137.3852189,1631651139.5178008,1785.0411376953125
8,9,1631651139.5195801,1631651141.3851132,1783.9029541015625
9,10,1631651141.3867857,1631651144.4099643,1780.9197998046875
10,11,1631651144.4125156,1631651148.0129948,1780.8917236328125
11,12,1631651148.0155036,1631651151.1479335,1780.8939208984375
12,13,1631651151.1504962,1631651154.6314025,1780.861083984375
13,14,1631651154.6339543,1631651158.561328,1780.9393310546875
14,15,1631651158.5639148,1631651161.9955494,1780.4925537109375
15,16,1631651161.9977772,1631651165.2948253,1780.98388671875
16,17,1631651165.2971027,1631651168.3818715,1781.251953125
17,18,1631651168.3843596,1631651171.979238,1782.1636962890625
18,19,1631651171.981687,1631651175.1572833,1781.00537109375
19,20,1631651175.1594248,1631651178.022161,1780.92431640625
20,21,1631651178.0243425,1631651180.6234236,1781.151123046875
21,22,1631651180.625466,1631651183.55087,1781.0008544921875
22,23,1631651183.5528493,1631651185.8833714,1781.0787353515625
23,24,1631651185.8853703,1631651188.9639554,1780.7259521484375
24,25,1631651188.9659736,1631651193.0326667,1780.90283203125
25,26,1631651193.035667,1631651196.400691,1780.7301025390625
26,27,1631651196.4026992,1631651200.5210369,1780.72998046875
27,28,1631651200.524141,1631651203.955456,1781.69287109375
28,29,1631651203.9575922,1631651207.284414,1780.8419189453125
29,30,1631651207.2865956,1631651210.674959,1780.6510009765625
30,31,1631651210.6774366,1631651214.2870362,1781.170654296875
31,32,1631651214.2894742,1631651217.9778714,1780.5322265625
32,33,1631651217.980323,1631651221.673671,1781.6953125
33,34,1631651221.6762478,1631651225.4531257,1781.20068359375
34,35,1631651225.4556365,1631651229.2058237,1780.5711669921875
35,36,1631651229.2085388,1631651233.0155396,1781.101318359375
36,37,1631651233.0181324,1631651236.88,1780.9642333984375
37,38,1631651236.8825092,1631651240.980442,1781.03173828125
38,39,1631651240.9829998,1631651244.7581441,1780.59912109375
39,40,1631651244.760673,1631651248.465329,1781.075439453125
40,41,1631651248.467877,1631651252.214168,1780.4515380859375
41,42,1631651252.2166767,1631651256.017074,1781.3524169921875
42,43,1631651256.019586,1631651259.6890574,1779.90283203125
43,44,1631651259.6918209,1631651263.618642,1780.6292724609375
44,45,1631651263.6212199,1631651267.410837,1780.9080810546875
45,46,1631651267.413402,1631651271.2922347,1780.7447509765625
46,47,1631651271.294768,1631651274.9996336,1780.7135009765625
47,48,1631651275.0022836,1631651278.8172603,1780.6422119140625
48,49,1631651278.819762,1631651282.5036151,1780.705078125
49,50,1631651282.506107,1631651286.1568897,1780.9649658203125
50,51,1631651286.159401,1631651289.8939145,1780.9193115234375
51,52,1631651289.8967316,1631651293.8611207,1780.781494140625
52,53,1631651293.8637223,1631651297.5665548,1781.0582275390625
53,54,1631651297.5690699,1631651301.315372,1780.8067626953125
54,55,1631651301.3179758,1631651305.0919943,1780.768310546875
55,56,1631651305.0945263,1631651308.9503667,1780.8701171875
56,57,1631651308.9528534,1631651312.647612,1780.6654052734375
57,58,1631651312.650108,1631651316.4812045,1781.131591796875
58,59,1631651316.4837372,1631651320.2938697,1781.7138671875
59,60,1631651320.2966495,1631651324.138561,1781.2705078125
60,61,1631651324.1411676,1631651327.8350658,1780.8753662109375
61,62,1631651327.837591,1631651331.6140878,1780.6937255859375
62,63,1631651331.616671,1631651335.319333,1781.814453125
63,64,1631651335.32189,1631651339.0332904,1780.8829345703125
64,65,1631651339.0358334,1631651342.8256812,1781.1229248046875
65,66,1631651342.8282642,1631651346.819344,1781.35205078125
66,67,1631651346.8218765,1631651350.5668442,1781.057861328125
67,68,1631651350.5696566,1631651354.312765,1781.0732421875
68,69,1631651354.3153234,1631651358.1017692,1780.9923095703125
69,70,1631651358.1043148,1631651361.913427,1780.7655029296875
70,71,1631651361.9159765,1631651365.7216513,1781.5841064453125
71,72,1631651365.7241895,1631651369.3769376,1781.3367919921875
72,73,1631651369.3794365,1631651372.984357,1781.051513671875
73,74,1631651372.986856,1631651376.658903,1780.6650390625
74,75,1631651376.6614518,1631651380.5114596,1781.1256103515625
75,76,1631651380.5142245,1631651384.434224,1780.8587646484375
76,77,1631651384.436773,1631651388.3946283,1780.67138671875
77,78,1631651388.3971477,1631651392.004154,1780.8729248046875
78,79,1631651392.0067523,1631651395.6973665,1781.1510009765625
79,80,1631651395.6999362,1631651399.454023,1780.6536865234375
80,81,1631651399.456483,1631651403.3595402,1780.6240234375
81,82,1631651403.362188,1631651407.156916,1780.885986328125
82,83,1631651407.1594448,1631651410.8784094,1780.352783203125
83,84,1631651410.8811896,1631651414.706282,1780.521728515625
84,85,1631651414.7088351,1631651418.4581723,1781.197509765625
85,86,1631651418.4606435,1631651422.21634,1780.734375
86,87,1631651422.2188222,1631651425.8582773,1781.9652099609375
87,88,1631651425.860897,1631651429.5761273,1780.9002685546875
88,89,1631651429.5786996,1631651433.3657851,1780.6207275390625
89,90,1631651433.368344,1631651437.0531557,1780.4349365234375
