,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,24,11,26,37,43
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.2,2,44,12,39,37,42
4,lstm,0.001,0.6,2,89,8,46,40,50
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,18,6,22,37,42
7,lstm,0.001,0.1,2,33,10,31,44,45
8,mlp,0.001,0.3,2,54,8,69,40,58
9,lstm,0.001,0.1,2,33,10,42,38,58
10,lstm,0.0001,0.0,2,18,12,22,37,42
11,lstm,0.001,0.0,2,18,12,69,37,42
12,lstm,0.0001,0.0,2,18,12,22,37,42
13,mlp,0.001,0.3,2,54,8,69,40,58
14,mlp,0.001,0.3,2,54,8,69,40,58
15,lstm,0.001,0.0,2,20,11,25,37,42
16,mlp,0.001,0.3,2,54,8,69,40,58
17,mlp,0.001,0.0,2,54,8,69,40,42
18,mlp,0.001,0.3,2,54,8,69,40,58
19,lstm,0.0001,0.0,2,18,12,22,37,42
20,mlp,0.001,0.3,2,54,10,42,38,48
21,mlp,0.001,0.3,2,54,8,69,40,58
22,lstm,0.001,0.3,2,54,9,46,40,50
23,lstm,0.0001,0.1,2,37,9,47,38,50
24,lstm,0.001,0.2,2,48,8,62,37,55
25,lstm,0.001,0.2,2,48,8,69,40,55
26,mlp,0.001,0.3,2,54,8,69,40,58
27,lstm,0.001,0.0,2,18,12,22,37,58
28,mlp,0.001,0.3,2,54,8,69,40,58
29,mlp,0.001,0.3,2,54,8,69,40,58
30,lstm,0.0001,0.2,2,42,9,22,39,52
31,mlp,0.001,0.3,2,54,8,69,40,58
32,lstm,0.001,0.3,2,28,10,35,37,46
33,mlp,0.001,0.3,2,54,8,69,40,58
34,lstm,0.001,0.1,2,40,9,51,38,51
35,mlp,0.001,0.3,2,54,8,69,40,58
36,mlp,0.001,0.3,2,54,8,69,40,58
37,lstm,0.001,0.1,2,36,9,46,38,50
38,lstm,0.001,0.1,2,31,8,69,40,48
39,lstm,0.0001,0.0,2,18,12,22,37,42
40,lstm,0.0001,0.2,2,49,12,22,39,42
41,lstm,0.001,0.0,2,18,10,22,37,46
42,mlp,0.001,0.0,2,26,11,69,37,58
43,mlp,0.001,0.3,2,54,8,69,40,58
44,lstm,0.0001,0.0,2,18,12,22,37,42
45,mlp,0.001,0.0,2,54,11,69,37,58
46,lstm,0.001,0.0,2,18,12,69,37,58
47,mlp,0.001,0.3,2,54,8,69,40,58
48,lstm,0.001,0.3,2,23,11,28,37,58
49,mlp,0.001,0.3,2,54,8,69,40,58
50,mlp,0.001,0.0,2,54,8,69,37,58
51,lstm,0.001,0.0,2,18,12,22,37,42
52,mlp,0.001,0.3,2,54,8,69,40,58
53,lstm,0.0001,0.0,2,18,12,22,37,42
54,mlp,0.001,0.3,2,54,8,69,40,58
55,mlp,0.001,0.3,2,54,8,69,40,58
56,mlp,0.001,0.3,2,18,8,69,40,58
57,mlp,0.001,0.3,2,54,8,69,40,58
58,mlp,0.001,0.3,2,54,8,69,40,58
59,lstm,0.001,0.0,2,23,12,29,37,44
60,mlp,0.001,0.3,2,54,12,69,37,58
61,lstm,0.001,0.3,2,54,12,69,37,58
62,lstm,0.0001,0.0,2,18,12,22,37,42
63,mlp,0.001,0.0,2,54,8,69,40,42
64,mlp,0.001,0.3,2,54,8,69,40,58
65,mlp,0.001,0.0,2,54,8,69,40,42
66,mlp,0.001,0.3,2,54,8,69,40,42
67,mlp,0.001,0.0,2,54,8,69,40,42
68,mlp,0.001,0.1,2,54,8,69,40,51
69,mlp,0.001,0.1,2,54,8,69,40,51
70,mlp,0.001,0.0,2,54,8,69,40,48
71,mlp,0.001,0.1,2,54,8,69,40,51
72,mlp,0.001,0.3,2,54,8,69,40,56
73,mlp,0.001,0.3,2,54,8,69,40,56
74,mlp,0.001,0.1,2,54,8,69,40,51
75,mlp,0.001,0.3,2,54,8,69,40,56
76,mlp,0.001,0.0,2,54,8,69,40,49
77,mlp,0.001,0.1,2,54,8,69,40,51
78,mlp,0.001,0.1,2,54,8,69,40,56
79,mlp,0.001,0.2,2,54,8,69,40,54
80,mlp,0.001,0.3,2,54,8,69,40,56
81,mlp,0.001,0.1,2,54,8,69,40,52
82,mlp,0.001,0.1,2,54,8,69,40,52
83,mlp,0.001,0.0,2,54,8,69,40,56
84,mlp,0.001,0.2,2,54,8,69,40,54
85,mlp,0.001,0.1,2,54,8,69,40,53
86,mlp,0.001,0.1,2,54,8,69,40,53
87,mlp,0.001,0.3,2,54,8,69,40,53
88,mlp,0.001,0.1,2,54,8,69,40,52
89,mlp,0.001,0.2,2,54,8,69,40,55
