,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 4, 'hidden_1': 42, 'hidden_2': 61, 'hidden_3': 31, 'hidden_4': 37, 'hidden_5': 70}"
val mse,2271.606201171875
test mse,8558.295
total time,135.5165994167328
function calls,180
iterations,36
