,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 35, 'hidden_5': 42}"
val mse,123.13297271728516
test mse,760.1671
total time,19.655004024505615
function calls,180
iterations,36
