,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 76, 'hidden_3': 31, 'hidden_4': 4, 'hidden_5': 99}"
val mse,104.3525161743164
test mse,836.92706
total time,21.293529748916626
function calls,180
iterations,9
