,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 5, 'hidden_1': 89, 'hidden_2': 78, 'hidden_3': 58, 'hidden_4': 37, 'hidden_5': 16}"
val mse,103.57239532470703
test mse,794.7649
total time,19.870912075042725
function calls,180
iterations,36
