,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.1, 'n_hidden': 5, 'hidden_1': 99, 'hidden_2': 75, 'hidden_3': 55, 'hidden_4': 77, 'hidden_5': 54}"
val mse,100.36182403564453
test mse,789.4872
total time,19.480117797851562
function calls,180
iterations,9
