,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 77, 'hidden_2': 90, 'hidden_3': 64, 'hidden_4': 5, 'hidden_5': 26}"
val mse,100.09823608398438
test mse,899.43225
total time,28.297394275665283
function calls,180
iterations,3
