,iteration,start_time,end_time,val_mse
0,1,1631645258.4984782,1631645259.8209572,131.01071166992188
1,2,1631645259.822901,1631645261.2674763,138.42649841308594
2,3,1631645261.2696836,1631645262.703088,137.12530517578125
3,4,1631645262.7051823,1631645264.3679602,139.7216796875
4,5,1631645264.3701668,1631645265.9565806,137.7834930419922
5,6,1631645265.9587088,1631645267.74177,133.4630126953125
6,7,1631645267.74593,1631645269.4661233,130.54092407226562
7,8,1631645269.4682658,1631645270.8918076,143.2898712158203
8,9,1631645270.8940353,1631645272.2785265,139.56993103027344
9,10,1631645272.2807088,1631645273.5428858,140.8640899658203
10,11,1631645273.5450985,1631645275.092313,139.5558624267578
11,12,1631645275.0962224,1631645276.4748003,135.7198486328125
12,13,1631645276.4775686,1631645277.8556187,134.93502807617188
13,14,1631645277.857987,1631645278.7721734,129.3798828125
14,15,1631645278.7743871,1631645280.1777387,128.02024841308594
15,16,1631645280.1799772,1631645281.6949916,136.3259735107422
16,17,1631645281.6971915,1631645283.0737686,134.67950439453125
17,18,1631645283.0765233,1631645284.4246078,131.60568237304688
