,iteration,start_time,end_time,val_mse
0,1,1631648542.7674417,1631648544.1318913,2272.371826171875
1,2,1631648544.1335082,1631648545.4941866,2272.59716796875
2,3,1631648545.4959629,1631648546.8570004,2272.18701171875
3,4,1631648546.8586876,1631648548.2181442,2272.239501953125
4,5,1631648548.2198722,1631648549.5818589,2273.244384765625
5,6,1631648549.584021,1631648550.9433713,2272.968505859375
6,7,1631648550.9451034,1631648552.3037577,2272.299560546875
7,8,1631648552.3054821,1631648553.6655886,2273.259033203125
8,9,1631648553.6673164,1631648555.0267057,2274.864013671875
9,10,1631648555.0283918,1631648556.3925817,2271.927490234375
10,11,1631648556.3942764,1631648557.7531016,2272.310791015625
11,12,1631648557.7548406,1631648559.1154416,2271.764892578125
12,13,1631648559.1171818,1631648560.5523024,2271.82666015625
13,14,1631648560.5541494,1631648561.9140153,2273.550048828125
14,15,1631648561.9158275,1631648563.2752464,2273.52099609375
15,16,1631648563.276962,1631648564.6342652,2272.55322265625
16,17,1631648564.6359591,1631648565.9949937,2272.53271484375
17,18,1631648565.996739,1631648567.3559232,2272.1162109375
18,19,1631648567.3576546,1631648568.7168922,2272.4228515625
19,20,1631648568.7185798,1631648570.0774398,2271.927490234375
20,21,1631648570.0791578,1631648571.4395647,2273.645751953125
21,22,1631648571.4412954,1631648572.799946,2272.77685546875
22,23,1631648572.8016818,1631648574.160645,2272.0849609375
23,24,1631648574.162428,1631648575.5206642,2271.98291015625
24,25,1631648575.5224185,1631648576.881259,2271.872314453125
25,26,1631648576.8829203,1631648578.2411785,2271.850341796875
26,27,1631648578.2428706,1631648579.6049426,2271.915771484375
27,28,1631648579.6070967,1631648580.9652572,2272.0078125
28,29,1631648580.9669478,1631648582.3250766,2271.828857421875
29,30,1631648582.3268116,1631648583.6852496,2271.783203125
30,31,1631648583.6869586,1631648585.044977,2272.324951171875
31,32,1631648585.0466723,1631648586.408602,2273.684814453125
32,33,1631648586.410368,1631648587.7719193,2271.698974609375
33,34,1631648587.7736635,1631648589.1316094,2272.17626953125
34,35,1631648589.1332958,1631648590.4917824,2272.04833984375
35,36,1631648590.4934802,1631648591.8517797,2271.9267578125
