,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.3, 'n_hidden': 3, 'hidden_1': 41, 'hidden_2': 92, 'hidden_3': 59, 'hidden_4': 5, 'hidden_5': 15}"
val mse,99.0193099975586
test mse,808.19257
total time,25.715801000595093
function calls,180
iterations,4
