,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 42, 'hidden_5': 58}"
val mse,122.91364288330078
test mse,776.18005
total time,6.2262656688690186
function calls,180
iterations,90
