,Value
best model,"{'model': 'lstm', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 42}"
val mse,2290.895263671875
test mse,8583.687
total time,114.27117419242859
function calls,180
iterations,90
