,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 78, 'hidden_2': 92, 'hidden_3': 39, 'hidden_4': 92, 'hidden_5': 58}"
val mse,102.29774475097656
test mse,770.0675
total time,26.087469577789307
function calls,180
iterations,3
