,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.6, 'n_hidden': 4, 'hidden_1': 47, 'hidden_2': 71, 'hidden_3': 69, 'hidden_4': 73, 'hidden_5': 29}"
val mse,101.72686767578125
test mse,786.1106
total time,25.377375841140747
function calls,180
iterations,18
