,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 4, 'hidden_1': 70, 'hidden_2': 71, 'hidden_3': 71, 'hidden_4': 84, 'hidden_5': 15}"
val mse,2271.4462890625
test mse,8558.938
total time,146.94730591773987
function calls,180
iterations,18
