,Value
best model,"{'model': 'lstm', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 5, 'hidden_3': 22, 'hidden_4': 39, 'hidden_5': 42}"
val mse,2286.510009765625
test mse,8579.155
total time,45.714271783828735
function calls,180
iterations,90
