,iteration,start_time,end_time,val_mse
0,1,1631653798.0311875,1631653802.4733229,2271.84716796875
1,2,1631653802.4756758,1631653806.8723812,2272.405517578125
2,3,1631653806.8748822,1631653812.1192951,2277.23681640625
3,4,1631653812.1215303,1631653815.434274,2277.638671875
4,5,1631653815.4366145,1631653820.3881295,2272.736328125
5,6,1631653820.3908877,1631653828.2223194,2271.84228515625
6,7,1631653828.2267075,1631653834.6780367,2271.88134765625
7,8,1631653834.682463,1631653842.2414505,2248.015869140625
8,9,1631653842.247137,1631653849.2948797,2271.9072265625
9,10,1631653849.2986856,1631653856.748391,2272.0947265625
10,11,1631653856.7520688,1631653864.3990526,2272.2470703125
11,12,1631653864.4035723,1631653872.1216443,2271.71533203125
12,13,1631653872.12608,1631653879.2473145,2271.98193359375
13,14,1631653879.251056,1631653888.1373866,2271.948486328125
14,15,1631653888.1420171,1631653894.8095982,2271.788818359375
15,16,1631653894.813237,1631653902.5234375,2271.846923828125
16,17,1631653902.5273054,1631653911.5413036,2271.654541015625
17,18,1631653911.5450957,1631653920.889829,2271.72509765625
