,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 99, 'hidden_4': 37, 'hidden_5': 63}"
val mse,2248.015869140625
test mse,8725.232
total time,122.8586413860321
function calls,180
iterations,18
