,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.2, 'n_hidden': 4, 'hidden_1': 37, 'hidden_2': 81, 'hidden_3': 47, 'hidden_4': 79, 'hidden_5': 100}"
val mse,102.49077606201172
test mse,820.90625
total time,29.022466897964478
function calls,180
iterations,4
