,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 99, 'hidden_2': 76, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 14}"
val mse,2258.89111328125
test mse,8722.561
total time,82.56833600997925
function calls,180
iterations,36
