,iteration,start_time,end_time,val_mse
0,1,1631648595.4795141,1631648596.8420045,2272.71826171875
1,2,1631648596.8435683,1631648597.6663485,2272.323974609375
2,3,1631648597.6680949,1631648599.0221896,2258.89111328125
3,4,1631648599.023989,1631648600.3881168,2271.85546875
4,5,1631648600.3898447,1631648601.4287624,2272.431396484375
5,6,1631648601.4304845,1631648604.0041504,2272.125244140625
6,7,1631648604.005992,1631648605.9922132,2272.365234375
7,8,1631648605.9939852,1631648607.1147578,2274.650146484375
8,9,1631648607.11649,1631648607.8945792,2278.510986328125
9,10,1631648607.8962636,1631648609.2571208,2271.870849609375
10,11,1631648609.2592819,1631648610.5862625,2275.428955078125
11,12,1631648610.587992,1631648611.4535682,2277.288330078125
12,13,1631648611.4552824,1631648614.0354915,2272.9189453125
13,14,1631648614.037285,1631648615.3755426,2271.422119140625
14,15,1631648615.3772976,1631648616.7800956,2272.449951171875
15,16,1631648616.7817843,1631648620.701972,2271.9775390625
16,17,1631648620.7061455,1631648623.4249678,2273.2783203125
17,18,1631648623.4292102,1631648624.7677896,2272.254150390625
18,19,1631648624.769571,1631648627.0835428,2287.040283203125
19,20,1631648627.0852797,1631648629.785634,2272.15185546875
20,21,1631648629.7874303,1631648632.4855895,2272.1611328125
21,22,1631648632.4874203,1631648635.6667004,2272.580810546875
22,23,1631648635.6685667,1631648639.4496768,2271.724365234375
23,24,1631648639.4519827,1631648642.2238922,2272.0322265625
24,25,1631648642.2257347,1631648644.9922318,2271.8681640625
25,26,1631648644.994142,1631648649.1231844,2271.789306640625
26,27,1631648649.127527,1631648651.6790597,2271.76611328125
27,28,1631648651.6809,1631648654.5131364,2272.20068359375
28,29,1631648654.5150216,1631648658.6832504,2271.9775390625
29,30,1631648658.6877048,1631648661.3167877,2272.24951171875
30,31,1631648661.3186653,1631648664.208596,2272.82373046875
31,32,1631648664.2104642,1631648666.9822328,2272.678466796875
32,33,1631648666.9840975,1631648669.7473252,2272.213134765625
33,34,1631648669.7496622,1631648672.5128584,2271.981201171875
34,35,1631648672.5146353,1631648675.2787404,2272.63623046875
35,36,1631648675.2805905,1631648678.0478501,2271.83935546875
