,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 61, 'hidden_4': 29, 'hidden_5': 12}"
val mse,2270.839599609375
test mse,8557.158
total time,99.88064670562744
function calls,180
iterations,36
