,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 18, 'hidden_2': 71, 'hidden_3': 21, 'hidden_4': 90, 'hidden_5': 12}"
val mse,2269.08056640625
test mse,8557.409
total time,86.34782075881958
function calls,180
iterations,36
