,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 55, 'hidden_4': 80, 'hidden_5': 58}"
val mse,2262.508544921875
test mse,8579.981
total time,49.43697500228882
function calls,180
iterations,36
