,iteration,start_time,end_time,val_mse
0,1,1631644923.609809,1631644924.4554117,1811.2822265625
1,2,1631644924.4569664,1631644925.9690504,1796.2763671875
2,3,1631644925.9708636,1631644927.1180105,1805.302001953125
3,4,1631644927.1200814,1631644928.6827874,1800.4425048828125
4,5,1631644928.6851516,1631644930.2725844,1799.9056396484375
5,6,1631644930.2749326,1631644931.9381497,1801.566162109375
6,7,1631644931.9408197,1631644933.529389,1806.038818359375
7,8,1631644933.5318096,1631644935.1231894,1797.111572265625
8,9,1631644935.12625,1631644936.7172456,1799.469970703125
9,10,1631644936.7197554,1631644938.3070788,1807.9696044921875
10,11,1631644938.309426,1631644939.8979728,1798.110595703125
11,12,1631644939.900369,1631644941.4867773,1793.8082275390625
12,13,1631644941.4891338,1631644943.0752025,1795.2938232421875
13,14,1631644943.077582,1631644944.666518,1797.8671875
14,15,1631644944.668881,1631644946.2565727,1805.9869384765625
15,16,1631644946.2589612,1631644947.8452117,1803.7716064453125
16,17,1631644947.847547,1631644949.4333844,1807.762939453125
17,18,1631644949.4357278,1631644951.0225239,1802.8922119140625
18,19,1631644951.0249465,1631644952.6118548,1798.7381591796875
19,20,1631644952.6142187,1631644954.2001367,1804.7877197265625
20,21,1631644954.202491,1631644955.7897222,1795.015380859375
21,22,1631644955.7920923,1631644957.3783298,1799.3958740234375
22,23,1631644957.3807366,1631644958.9663396,1796.3709716796875
23,24,1631644958.9686751,1631644960.555528,1797.5980224609375
24,25,1631644960.5578892,1631644962.1445262,1794.9818115234375
25,26,1631644962.1468644,1631644963.7337956,1796.814208984375
26,27,1631644963.7361522,1631644965.3240304,1801.5218505859375
27,28,1631644965.3270652,1631644966.9184778,1797.5439453125
28,29,1631644966.9208488,1631644968.5070314,1798.3748779296875
29,30,1631644968.509369,1631644970.0950549,1798.91162109375
30,31,1631644970.0974212,1631644971.6829302,1801.848388671875
31,32,1631644971.6852634,1631644973.2712843,1805.3900146484375
32,33,1631644973.2736523,1631644974.8593519,1797.4014892578125
33,34,1631644974.861708,1631644976.4479873,1806.8272705078125
34,35,1631644976.4503405,1631644978.0350266,1794.4354248046875
35,36,1631644978.0373776,1631644979.623026,1801.1153564453125
