,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.1, 'n_hidden': 1, 'hidden_1': 94, 'hidden_2': 71, 'hidden_3': 10, 'hidden_4': 77, 'hidden_5': 77}"
val mse,1775.6871337890625
test mse,12384.471
total time,45.61466193199158
function calls,180
iterations,9
