,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.6,2,43,6,69,39,47
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.6,2,45,5,69,39,47
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,43,6,69,39,42
6,lstm,0.0001,0.0,2,18,12,22,37,43
7,lstm,0.001,0.0,2,18,12,22,37,42
8,lstm,0.0001,0.6,2,43,6,69,37,47
9,lstm,0.001,0.6,2,33,8,50,39,47
10,lstm,0.01,0.6,2,45,6,69,39,47
11,lstm,0.0001,0.0,2,21,11,29,37,42
12,lstm,0.001,0.6,2,43,6,69,39,47
13,lstm,0.001,0.6,2,49,4,80,39,47
14,lstm,0.001,0.6,2,43,6,69,39,47
15,lstm,0.001,0.2,2,29,9,42,39,47
16,lstm,0.0001,0.0,2,39,6,62,37,46
17,lstm,0.001,0.6,2,39,6,69,39,47
18,lstm,0.0001,0.6,2,39,6,69,37,46
19,lstm,0.001,0.0,2,39,6,69,37,46
20,lstm,0.001,0.6,2,43,6,69,39,46
21,lstm,0.001,0.0,2,43,6,62,39,46
22,lstm,0.0001,0.0,2,39,6,69,37,46
23,lstm,0.001,0.6,2,41,6,65,38,46
24,lstm,0.0001,0.0,2,39,6,62,37,46
25,lstm,0.001,0.5,2,42,6,69,39,46
26,lstm,0.001,0.6,2,43,6,69,39,46
27,lstm,0.001,0.0,2,43,6,69,37,46
28,lstm,0.001,0.8,2,44,6,69,39,46
29,lstm,0.0001,0.0,2,41,6,62,37,46
30,lstm,0.0001,0.2,2,39,6,62,37,46
31,lstm,0.001,0.0,2,42,6,68,38,46
32,lstm,0.001,0.1,2,43,6,69,37,46
33,lstm,0.001,0.6,2,43,6,69,39,46
34,lstm,0.001,0.6,2,39,6,69,39,46
35,lstm,0.001,0.0,2,43,6,62,37,46
36,lstm,0.001,0.6,2,41,6,66,38,46
37,lstm,0.001,0.6,2,42,6,67,38,46
38,lstm,0.0001,0.0,2,39,6,62,37,46
39,lstm,0.0001,0.6,2,43,6,62,39,46
40,lstm,0.001,0.6,2,39,6,69,37,46
41,lstm,0.0001,0.0,2,39,6,66,37,46
42,lstm,0.001,0.6,2,43,6,67,39,46
43,lstm,0.001,0.6,2,43,6,69,39,46
44,lstm,0.001,0.0,2,39,6,62,37,46
45,lstm,0.0001,0.0,2,41,6,62,38,46
46,lstm,0.001,0.6,2,41,6,65,39,46
47,lstm,0.001,0.6,2,39,6,62,39,46
48,lstm,0.0001,0.0,2,39,6,64,37,46
49,lstm,0.001,0.0,2,43,6,69,37,46
50,lstm,0.0001,0.6,2,39,6,62,37,46
51,lstm,0.0001,0.0,2,39,6,62,37,46
52,lstm,0.0001,0.0,2,39,6,62,37,46
53,lstm,0.001,0.1,2,40,6,62,37,46
54,lstm,0.001,0.6,2,43,6,69,39,46
55,lstm,0.001,0.0,2,39,6,62,37,46
56,lstm,0.001,0.8,2,44,6,72,39,46
57,lstm,0.001,0.3,2,41,6,62,37,46
58,lstm,0.001,0.0,2,40,6,62,37,46
59,lstm,0.001,0.6,2,43,6,64,39,46
60,lstm,0.001,0.0,2,39,6,62,37,46
61,lstm,0.001,0.0,2,43,6,69,37,46
62,lstm,0.001,0.0,2,39,6,62,37,46
63,lstm,0.001,0.1,2,43,6,69,37,46
64,lstm,0.001,0.6,2,43,6,69,39,46
65,lstm,0.001,0.6,2,44,6,71,39,46
66,lstm,0.001,0.6,2,39,6,62,39,46
67,lstm,0.001,0.0,2,39,6,62,37,46
68,lstm,0.001,0.2,2,39,6,64,37,46
69,lstm,0.001,0.4,2,42,6,69,38,46
70,lstm,0.001,0.0,2,43,6,69,37,46
71,lstm,0.001,0.6,2,43,6,69,39,46
72,lstm,0.001,0.0,2,39,6,62,37,46
73,lstm,0.001,0.0,2,39,6,62,37,46
74,lstm,0.001,0.6,2,43,6,69,39,46
75,lstm,0.001,0.6,2,43,6,69,38,46
76,lstm,0.001,0.3,2,41,6,62,37,46
77,lstm,0.001,0.0,2,39,6,62,37,46
78,lstm,0.001,0.0,2,39,6,69,39,46
79,lstm,0.001,0.0,2,39,6,62,37,46
80,lstm,0.001,0.6,2,43,6,62,39,46
81,lstm,0.001,0.6,2,44,6,69,39,46
82,lstm,0.001,0.0,2,43,6,69,39,46
83,lstm,0.001,0.0,2,39,6,62,37,46
84,lstm,0.001,0.0,2,39,6,62,37,46
85,lstm,0.001,0.5,2,39,6,62,38,46
86,lstm,0.001,0.7,2,44,6,69,39,46
87,lstm,0.001,0.6,2,43,6,69,39,46
88,lstm,0.001,0.0,2,39,6,68,37,46
89,lstm,0.001,0.0,2,39,6,69,37,46
