,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.1, 'n_hidden': 2, 'hidden_1': 46, 'hidden_2': 6, 'hidden_3': 95, 'hidden_4': 87, 'hidden_5': 56}"
val mse,102.4090805053711
test mse,792.1431
total time,28.137084484100342
function calls,180
iterations,3
