,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.3,2,90,45,97,68,64
1,lstm,0.1,0.5,5,34,71,89,44,12
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.8,5,34,71,89,90,17
4,lstm,0.1,0.5,2,18,12,60,91,42
5,lstm,0.1,0.5,4,16,9,60,25,17
6,lstm,0.1,0.3,5,96,63,83,85,13
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.7,5,34,82,60,51,12
9,lstm,0.1,0.5,4,53,89,60,91,17
10,lstm,0.1,0.7,4,53,95,90,76,42
11,lstm,0.1,0.3,5,96,94,83,81,13
12,lstm,0.1,0.8,4,32,71,88,84,42
13,lstm,0.1,0.8,4,50,71,94,90,12
14,lstm,0.1,0.8,5,96,63,97,87,13
15,lstm,0.1,0.4,5,54,71,76,90,16
16,lstm,0.1,0.4,5,54,71,76,90,16
17,lstm,0.1,0.8,5,54,71,97,90,13
