,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.4, 'n_hidden': 4, 'hidden_1': 54, 'hidden_2': 99, 'hidden_3': 54, 'hidden_4': 90, 'hidden_5': 16}"
val mse,128.65774536132812
test mse,760.29517
total time,36.48851466178894
function calls,180
iterations,18
