,iteration,start_time,end_time,val_mse
0,1,1631646166.8050122,1631646168.1288142,133.8290557861328
1,2,1631646168.1307485,1631646169.553061,130.91189575195312
2,3,1631646169.5553644,1631646170.8334994,137.83522033691406
3,4,1631646170.8379095,1631646172.2063508,100.52777862548828
4,5,1631646172.2109091,1631646173.5050533,123.24153900146484
5,6,1631646173.5084379,1631646174.900783,117.72307586669922
6,7,1631646174.9049454,1631646176.6243885,103.89763641357422
7,8,1631646176.6269724,1631646176.9139647,108.15203857421875
8,9,1631646176.91651,1631646177.2986872,103.40701293945312
9,10,1631646177.30077,1631646177.8602514,103.48662567138672
10,11,1631646177.8624434,1631646178.3498852,101.26530456542969
11,12,1631646178.351839,1631646178.7893724,106.14167785644531
12,13,1631646178.7914362,1631646178.8704522,104.56134796142578
13,14,1631646178.8724911,1631646179.0488055,103.61997985839844
14,15,1631646179.0507033,1631646179.1231267,103.69451141357422
15,16,1631646179.1249382,1631646179.1899943,102.11949157714844
16,17,1631646179.191932,1631646179.2627177,99.1845474243164
17,18,1631646179.2646415,1631646179.3368862,99.71961212158203
