,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,mlp,0.001,0.6,2,89,6,69,44,58
3,lstm,0.001,0.0,2,18,12,22,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.6,2,89,6,69,44,58
7,mlp,0.001,0.6,2,89,6,69,44,58
8,lstm,0.0001,0.0,2,89,6,69,37,58
9,lstm,0.0001,0.0,2,19,11,22,37,42
10,lstm,0.0001,0.0,2,18,12,22,37,42
11,lstm,0.0001,0.0,2,28,12,29,38,42
12,mlp,0.001,0.6,2,89,6,69,44,58
13,lstm,0.001,0.0,2,18,12,65,37,42
14,lstm,0.0001,0.0,2,89,12,69,44,42
15,lstm,0.001,0.2,2,49,6,42,44,58
16,lstm,0.0001,0.0,2,79,6,62,37,55
17,mlp,0.001,0.6,2,31,6,69,44,58
18,lstm,0.0001,0.0,2,18,12,69,37,42
19,lstm,0.0001,0.0,2,18,12,22,37,42
20,lstm,0.0001,0.0,2,18,12,22,37,42
21,lstm,0.001,0.0,2,31,6,22,44,58
22,lstm,0.0001,0.0,2,18,12,22,37,58
23,lstm,0.0001,0.0,2,26,12,22,37,58
24,lstm,0.0001,0.0,2,26,8,22,37,58
25,lstm,0.0001,0.0,2,26,8,22,37,58
26,lstm,0.0001,0.0,2,26,8,22,37,58
27,lstm,0.0001,0.0,2,26,8,22,37,58
28,lstm,0.0001,0.0,2,26,6,22,37,58
29,lstm,0.0001,0.0,2,26,8,22,37,58
30,lstm,0.0001,0.0,2,26,8,22,37,58
31,lstm,0.0001,0.0,2,30,8,66,37,58
32,lstm,0.001,0.0,2,30,8,66,37,58
33,lstm,0.0001,0.0,2,30,6,66,37,58
34,lstm,0.0001,0.0,2,30,8,67,37,58
35,lstm,0.001,0.0,2,30,8,66,43,58
36,lstm,0.0001,0.0,2,30,8,66,37,58
37,lstm,0.0001,0.0,2,30,7,66,37,58
38,lstm,0.0001,0.0,2,30,8,66,37,58
39,lstm,0.001,0.6,2,31,7,69,37,58
40,lstm,0.0001,0.5,2,30,8,66,37,58
41,lstm,0.0001,0.0,2,30,8,66,37,58
42,lstm,0.0001,0.0,2,30,8,66,38,58
43,lstm,0.001,0.0,2,30,8,66,37,58
44,lstm,0.0001,0.0,2,30,8,66,37,58
45,lstm,0.0001,0.0,2,30,8,66,37,58
46,lstm,0.001,0.0,2,30,7,66,37,58
47,lstm,0.001,0.5,2,30,6,66,37,58
48,lstm,0.0001,0.0,2,30,8,66,37,58
49,mlp,0.001,0.6,2,31,6,69,44,58
50,lstm,0.0001,0.0,2,30,8,66,37,58
51,lstm,0.0001,0.0,2,30,8,66,37,58
52,lstm,0.0001,0.0,2,30,8,66,37,58
53,lstm,0.0001,0.0,2,30,8,66,37,58
54,mlp,0.001,0.6,2,31,6,69,44,58
55,lstm,0.0001,0.0,2,30,8,66,40,58
56,mlp,0.001,0.3,2,30,6,67,44,58
57,lstm,0.0001,0.1,2,30,8,66,37,58
58,lstm,0.0001,0.0,2,30,7,66,37,58
59,lstm,0.001,0.0,2,30,8,66,37,58
60,lstm,0.0001,0.0,2,30,8,66,37,58
61,lstm,0.0001,0.0,2,30,8,67,37,58
62,lstm,0.0001,0.0,2,30,8,66,37,58
63,lstm,0.001,0.0,2,30,6,67,37,58
64,lstm,0.0001,0.3,2,30,8,67,37,58
65,mlp,0.001,0.3,2,30,6,67,44,58
66,mlp,0.001,0.3,2,30,6,67,44,58
67,lstm,0.0001,0.0,2,30,8,66,37,58
68,lstm,0.001,0.2,2,30,8,66,37,58
69,lstm,0.0001,0.0,2,30,8,66,37,58
70,lstm,0.0001,0.0,2,30,8,66,37,58
71,lstm,0.001,0.0,2,30,6,66,37,58
72,mlp,0.001,0.3,2,30,6,67,44,58
73,lstm,0.0001,0.0,2,30,8,66,37,58
74,lstm,0.0001,0.3,2,30,8,66,37,58
75,mlp,0.0001,0.3,2,30,8,66,37,58
76,lstm,0.001,0.1,2,30,7,66,37,58
77,lstm,0.001,0.0,2,30,8,66,37,58
78,lstm,0.001,0.0,2,30,8,66,37,58
79,lstm,0.0001,0.0,2,30,8,66,37,58
80,lstm,0.0001,0.0,2,30,8,66,37,58
81,lstm,0.001,0.3,2,30,6,67,44,58
82,lstm,0.0001,0.0,2,30,8,66,37,58
83,lstm,0.0001,0.0,2,30,8,66,37,58
84,lstm,0.001,0.2,2,30,6,66,44,58
85,lstm,0.0001,0.0,2,30,8,66,37,58
86,lstm,0.0001,0.0,2,30,8,66,37,58
87,lstm,0.0001,0.0,2,30,8,66,37,58
88,mlp,0.001,0.3,2,30,6,67,44,58
89,lstm,0.0001,0.0,2,30,8,66,37,58
