,iteration,start_time,end_time,val_mse
0,1,1631642508.497992,1631642508.769016,2296.207275390625
1,2,1631642508.7702382,1631642509.3633282,2294.288330078125
2,3,1631642509.3653169,1631642509.8678408,2292.58251953125
3,4,1631642509.8695707,1631642510.3743186,2293.890625
4,5,1631642510.3760512,1631642510.879246,2292.602783203125
5,6,1631642510.8809667,1631642511.3840394,2296.140625
6,7,1631642511.3857539,1631642511.8887749,2297.993896484375
7,8,1631642511.890483,1631642512.3940265,2293.768310546875
8,9,1631642512.3957508,1631642512.898677,2297.537841796875
9,10,1631642512.9003825,1631642513.4044142,2290.596923828125
10,11,1631642513.4061377,1631642513.9120955,2292.80712890625
11,12,1631642513.9145122,1631642514.418203,2291.76953125
12,13,1631642514.4199295,1631642514.9227128,2294.1533203125
13,14,1631642514.924427,1631642515.427418,2294.221923828125
14,15,1631642515.4291382,1631642515.9318829,2292.19384765625
15,16,1631642515.9336004,1631642516.437009,2294.067138671875
16,17,1631642516.4387405,1631642516.9422956,2298.153564453125
17,18,1631642516.9440186,1631642517.4470522,2299.23193359375
18,19,1631642517.4487674,1631642517.9517286,2293.608154296875
19,20,1631642517.953437,1631642518.456047,2298.543212890625
20,21,1631642518.4577777,1631642518.9606414,2299.244873046875
21,22,1631642518.9623575,1631642519.4648533,2292.883056640625
22,23,1631642519.466583,1631642519.9695544,2292.097900390625
23,24,1631642519.9713075,1631642520.4741518,2294.5
24,25,1631642520.4758704,1631642520.9789248,2291.953369140625
25,26,1631642520.9806447,1631642521.4840484,2297.373291015625
26,27,1631642521.4857638,1631642521.9894962,2292.487060546875
27,28,1631642521.9912226,1631642522.4946342,2290.69482421875
28,29,1631642522.496407,1631642522.999904,2293.754150390625
29,30,1631642523.0016277,1631642523.5045283,2297.998046875
30,31,1631642523.5062478,1631642524.0102134,2296.12939453125
31,32,1631642524.0119345,1631642524.5158215,2294.051513671875
32,33,1631642524.5175488,1631642525.021607,2293.8076171875
33,34,1631642525.0233378,1631642525.5267556,2293.572998046875
34,35,1631642525.5284731,1631642526.03163,2299.110107421875
35,36,1631642526.0333512,1631642526.5375555,2295.37548828125
36,37,1631642526.5392716,1631642527.042576,2293.39892578125
37,38,1631642527.0442948,1631642527.547219,2297.0341796875
38,39,1631642527.5489445,1631642528.052033,2299.0322265625
39,40,1631642528.0537608,1631642528.5569322,2293.58642578125
40,41,1631642528.5587814,1631642529.062513,2295.62646484375
41,42,1631642529.064221,1631642529.568361,2294.220458984375
42,43,1631642529.5700898,1631642530.0740266,2292.662841796875
43,44,1631642530.0757487,1631642530.5792902,2292.77685546875
44,45,1631642530.5810106,1631642531.0842962,2291.347412109375
45,46,1631642531.0860143,1631642531.589449,2293.06494140625
46,47,1631642531.591169,1631642532.0947142,2292.716552734375
47,48,1631642532.096434,1631642532.6000493,2290.883056640625
48,49,1631642532.601768,1631642533.1051857,2291.612548828125
49,50,1631642533.106907,1631642533.6104813,2293.548095703125
50,51,1631642533.6121936,1631642534.1149967,2294.29541015625
51,52,1631642534.1167102,1631642534.6202543,2292.4169921875
52,53,1631642534.621967,1631642535.1259108,2297.095947265625
53,54,1631642535.1276276,1631642535.6313975,2292.10107421875
54,55,1631642535.6331148,1631642536.136441,2296.73388671875
55,56,1631642536.1381621,1631642536.6426363,2292.8095703125
56,57,1631642536.6443515,1631642537.1481755,2290.722900390625
57,58,1631642537.149894,1631642537.653947,2295.751708984375
58,59,1631642537.6556747,1631642538.1604114,2294.695556640625
59,60,1631642538.162134,1631642538.6663158,2292.070556640625
60,61,1631642538.668035,1631642539.1715436,2290.43017578125
61,62,1631642539.1732621,1631642539.6771498,2294.24609375
62,63,1631642539.6788895,1631642540.1821878,2292.237548828125
63,64,1631642540.1839058,1631642540.688428,2294.45751953125
64,65,1631642540.6901708,1631642541.1940784,2300.52978515625
65,66,1631642541.1958237,1631642541.7033098,2297.39306640625
66,67,1631642541.7050552,1631642542.2083514,2298.000244140625
67,68,1631642542.210073,1631642542.7140565,2293.850830078125
68,69,1631642542.7157867,1631642543.2192013,2293.3193359375
69,70,1631642543.2209158,1631642543.725091,2297.70556640625
70,71,1631642543.72683,1631642544.2339067,2293.245849609375
71,72,1631642544.236141,1631642544.7401366,2292.486572265625
72,73,1631642544.7418947,1631642545.2463357,2296.9775390625
73,74,1631642545.2480776,1631642545.7514892,2296.6591796875
74,75,1631642545.7532156,1631642546.25733,2291.374755859375
75,76,1631642546.259132,1631642546.7628891,2293.568603515625
76,77,1631642546.7646155,1631642547.270141,2295.56982421875
77,78,1631642547.2718773,1631642547.7763567,2293.83642578125
78,79,1631642547.7780895,1631642548.2826703,2295.447509765625
79,80,1631642548.2844048,1631642548.789521,2295.101806640625
80,81,1631642548.791245,1631642549.296739,2290.158203125
81,82,1631642549.2984967,1631642549.8037477,2294.407958984375
82,83,1631642549.8054845,1631642550.3111215,2293.500732421875
83,84,1631642550.3128307,1631642550.8185747,2293.41064453125
84,85,1631642550.8202882,1631642551.325978,2295.563720703125
85,86,1631642551.3277135,1631642551.8327165,2300.115478515625
86,87,1631642551.834433,1631642552.3400483,2294.043212890625
87,88,1631642552.3417842,1631642552.848519,2294.80908203125
88,89,1631642552.8502524,1631642553.35644,2291.28076171875
89,90,1631642553.358186,1631642553.8645225,2295.273193359375
