,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 90, 'hidden_2': 45, 'hidden_3': 97, 'hidden_4': 68, 'hidden_5': 64}"
val mse,2263.40771484375
test mse,8630.807
total time,135.05099058151245
function calls,180
iterations,18
