,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 5, 'hidden_1': 90, 'hidden_2': 12, 'hidden_3': 32, 'hidden_4': 37, 'hidden_5': 12}"
val mse,1791.56591796875
test mse,11461.268
total time,146.0198631286621
function calls,180
iterations,36
