,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.1, 'n_hidden': 3, 'hidden_1': 83, 'hidden_2': 85, 'hidden_3': 17, 'hidden_4': 11, 'hidden_5': 5}"
val mse,101.75859069824219
test mse,880.20233
total time,26.728116512298584
function calls,180
iterations,3
